relativetimestamp,antennastate,prxetc,phaserads,x,y,epc96
97584991,1,31.70563578,0.454058313,0,0,e280116060000209e4454a0a
97597756,1,32.70563578,6.111379459,1,0,e280116060000209e4454c2a
97620268,1,16.70563578,3.865631585,0,1,e280116060000209e445ba0a
97633350,1,16.70563578,3.841087893,0,1,e280116060000209e445ba0a
97647864,1,16.70563578,3.841087893,0,1,e280116060000209e445ba0a
97670537,1,33.70556704,5.933437688,0,0,e280116060000209e4454a0a
97690359,1,32.70556704,5.835262917,1,0,e280116060000209e4454c2a
97702604,1,34.70556704,4.651029749,1,1,e280116060000209e445f01a
97730299,1,16.70556704,3.589515044,0,1,e280116060000209e445ba0a
97750319,1,31.70556704,6.148194998,1,0,e280116060000209e4454c2a
97763433,1,16.70556704,3.564971351,0,1,e280116060000209e445ba0a
97775622,1,31.70556704,5.921165841,1,0,e280116060000209e4454c2a
97788030,1,16.70556704,3.546563582,0,1,e280116060000209e445ba0a
97801046,1,33.70556704,6.160466844,0,0,e280116060000209e4454a0a
97813063,1,31.70556704,6.013204689,1,0,e280116060000209e4454c2a
97840207,1,33.70556704,0.024543693,0,0,e280116060000209e4454a0a
97860219,1,15.70556704,3.583379121,0,1,e280116060000209e445ba0a
97873453,1,34.70549305,2.331650798,1,0,e280116060000209e4454c2a
97885742,1,30.70549305,3.043417883,0,0,e280116060000209e4454a0a
97910295,1,16.70549305,5.602097837,0,1,e280116060000209e445ba0a
97930329,1,16.70549305,5.602097837,0,1,e280116060000209e445ba0a
97950226,1,16.70549305,5.602097837,0,1,e280116060000209e445ba0a
97963131,1,31.70549305,3.227495578,0,0,e280116060000209e4454a0a
98000064,1,16.70549305,5.571418222,0,1,e280116060000209e445ba0a
98020324,1,30.70549305,2.865476112,0,0,e280116060000209e4454a0a
98033100,1,16.70549305,5.583690068,0,1,e280116060000209e445ba0a
98060614,1,16.70549305,5.62664153,0,1,e280116060000209e445ba0a
98079902,1,15.70541381,0.386563159,0,1,e280116060000209e445ba0a
98094387,1,16.70541381,0.368155389,0,1,e280116060000209e445ba0a
98106281,1,16.70541381,0.380427235,0,1,e280116060000209e445ba0a
98118808,1,16.70541381,0.386563159,0,1,e280116060000209e445ba0a
98132797,1,16.70541381,0.417242774,0,1,e280116060000209e445ba0a
98161141,1,31.70541381,1.822369176,1,0,e280116060000209e4454c2a
98180186,1,16.70541381,0.404970928,0,1,e280116060000209e445ba0a
98194708,1,34.70541381,1.938951716,1,0,e280116060000209e4454c2a
98220141,1,31.70541381,2.067806102,1,0,e280116060000209e4454c2a
98232748,1,16.70541381,0.355883543,0,1,e280116060000209e445ba0a
98245175,1,33.70541381,1.69351479,1,0,e280116060000209e4454c2a
98259825,1,16.70541381,0.411106851,0,1,e280116060000209e445ba0a
98282275,1,31.70532935,3.712233507,0,0,e280116060000209e4454a0a
98310134,1,16.70532935,0.024543693,0,1,e280116060000209e445ba0a
98330378,1,16.70532935,0.036815539,0,1,e280116060000209e445ba0a
98350289,1,31.70532935,3.914718971,0,0,e280116060000209e4454a0a
98370089,1,34.70532935,0.392699082,1,1,e280116060000209e445f01a
98390237,1,36.70532935,3.344078118,1,0,e280116060000209e4454c2a
98403644,1,34.70532935,6.258641615,1,1,e280116060000209e445f01a
98415429,1,16.70532935,0.018407769,0,1,e280116060000209e445ba0a
98440070,1,16.70532935,0.012271846,0,1,e280116060000209e445ba0a
98452802,1,16.70532935,0.018407769,0,1,e280116060000209e445ba0a
98465125,1,34.70532935,0.159534002,1,1,e280116060000209e445f01a
98490152,1,16.70523965,4.221515128,0,1,e280116060000209e445ba0a
98510141,1,16.70523965,4.209243282,0,1,e280116060000209e445ba0a
98523279,1,16.70523965,4.221515128,0,1,e280116060000209e445ba0a
98550226,1,16.70523965,4.221515128,0,1,e280116060000209e445ba0a
98570244,1,33.70523965,0.276116542,1,0,e280116060000209e4454c2a
98583357,1,32.70523965,5.068272523,1,1,e280116060000209e445f01a
98610459,1,31.70523965,0.533825314,1,0,e280116060000209e4454c2a
98630078,1,32.70523965,0.54609716,0,0,e280116060000209e4454a0a
98643204,1,31.70523965,0.362019466,1,0,e280116060000209e4454c2a
98670282,1,31.70523965,0.454058313,1,0,e280116060000209e4454c2a
98683171,1,16.70523965,4.221515128,0,1,e280116060000209e445ba0a
98695297,1,16.70514472,0.159534002,0,1,e280116060000209e445ba0a
98707701,1,16.70514472,0.147262156,0,1,e280116060000209e445ba0a
98730206,1,16.70514472,0.141126232,0,1,e280116060000209e445ba0a
98744954,1,16.70514472,0.122718463,0,1,e280116060000209e445ba0a
98760122,1,32.70514472,1.589204096,1,0,e280116060000209e4454c2a
98780554,1,16.70514472,0.128854386,0,1,e280116060000209e445ba0a
98792875,1,16.70514472,0.147262156,0,1,e280116060000209e445ba0a
98820084,1,32.70514472,1.178097245,1,0,e280116060000209e4454c2a
98832711,1,16.70514472,0.153398079,0,1,e280116060000209e445ba0a
98845145,1,16.70514472,0.128854386,0,1,e280116060000209e445ba0a
98870298,1,32.70514472,1.448077864,1,0,e280116060000209e4454c2a
98890070,1,33.70514472,1.018563243,1,0,e280116060000209e4454c2a
98906824,1,16.70504458,3.712233507,0,1,e280116060000209e445ba0a
98930255,1,16.70504458,3.706097584,0,1,e280116060000209e445ba0a
98950258,1,33.70504458,0.092038847,0,0,e280116060000209e4454a0a
98970066,1,16.70504458,3.69996166,0,1,e280116060000209e445ba0a
98990315,1,16.70504458,3.69996166,0,1,e280116060000209e445ba0a
99010228,1,16.70504458,3.687689814,0,1,e280116060000209e445ba0a
99030368,1,16.70504458,3.693825737,0,1,e280116060000209e445ba0a
99042739,1,16.70504458,3.69996166,0,1,e280116060000209e445ba0a
99055581,1,32.70504458,6.148194998,1,0,e280116060000209e4454c2a
99067953,1,16.70504458,3.675417968,0,1,e280116060000209e445ba0a
99105999,1,16.70493923,0.362019466,0,1,e280116060000209e445ba0a
99118555,1,32.70493923,3.749049046,0,0,e280116060000209e4454a0a
99131191,1,36.70493923,3.528155812,1,0,e280116060000209e4454c2a
99143749,1,16.70493923,0.355883543,0,1,e280116060000209e445ba0a
99155684,1,35.70493923,3.399301426,1,0,e280116060000209e4454c2a
99168093,1,31.70493923,3.93312674,0,0,e280116060000209e4454a0a
99190501,1,32.70493923,4.068117049,0,0,e280116060000209e4454a0a
99202522,1,16.70493923,0.355883543,0,1,e280116060000209e445ba0a
99215459,1,16.70493923,0.337475773,0,1,e280116060000209e445ba0a
99227374,1,16.70493923,0.337475773,0,1,e280116060000209e445ba0a
99240006,1,36.70493923,3.092505268,1,0,e280116060000209e4454c2a
99252471,1,16.70493923,0.368155389,0,1,e280116060000209e445ba0a
99264910,1,16.70493923,0.368155389,0,1,e280116060000209e445ba0a
99277332,1,35.70493923,3.184544116,1,0,e280116060000209e4454c2a
99300443,1,16.70493923,0.343611696,0,1,e280116060000209e445ba0a
99318754,1,16.70482866,0.300660234,0,1,e280116060000209e445ba0a
99340083,1,16.70482866,0.257708772,0,1,e280116060000209e445ba0a
99352585,1,16.70482866,0.276116542,0,1,e280116060000209e445ba0a
99380146,1,16.70482866,0.263844696,0,1,e280116060000209e445ba0a
99393025,1,16.70482866,0.294524311,0,1,e280116060000209e445ba0a
99420191,1,16.70482866,0.239301003,0,1,e280116060000209e445ba0a
99440104,1,16.70482866,0.245436926,0,1,e280116060000209e445ba0a
99460113,1,16.70482866,0.276116542,0,1,e280116060000209e445ba0a
99474363,1,32.70482866,1.595340019,1,0,e280116060000209e4454c2a
99486555,1,32.70482866,1.509437095,1,0,e280116060000209e4454c2a
99498694,1,16.70482866,0.239301003,0,1,e280116060000209e445ba0a
99517066,1,16.7047129,0.883572934,0,1,e280116060000209e445ba0a
99529498,1,16.7047129,0.883572934,0,1,e280116060000209e445ba0a
99550252,1,15.7047129,0.908116626,0,1,e280116060000209e445ba0a
99562521,1,15.7047129,0.920388473,0,1,e280116060000209e445ba0a
99590586,1,15.7047129,0.901980703,0,1,e280116060000209e445ba0a
99610090,1,16.7047129,0.865165164,0,1,e280116060000209e445ba0a
99630603,1,16.7047129,0.901980703,0,1,e280116060000209e445ba0a
99650336,1,16.7047129,0.877437011,0,1,e280116060000209e445ba0a
99665661,1,16.7047129,0.828349625,0,1,e280116060000209e445ba0a
99681473,1,16.7047129,0.89584478,0,1,e280116060000209e445ba0a
99718279,1,16.70459194,0.644271931,0,1,e280116060000209e445ba0a
99731132,1,16.70459194,0.613592315,0,1,e280116060000209e445ba0a
99746237,1,16.70459194,0.619728238,0,1,e280116060000209e445ba0a
99760608,1,15.70459194,0.595184546,0,1,e280116060000209e445ba0a
99792429,1,16.70459194,0.619728238,0,1,e280116060000209e445ba0a
99832493,1,34.70459194,1.736466252,1,0,e280116060000209e4454c2a
99845842,1,16.70459194,0.632000085,0,1,e280116060000209e445ba0a
99871533,1,15.70459194,0.613592315,0,1,e280116060000209e445ba0a
99888975,1,16.70459194,0.632000085,0,1,e280116060000209e445ba0a
99910357,1,34.70459194,2.147573103,1,0,e280116060000209e4454c2a
99922860,1,15.70446579,1.521708942,0,1,e280116060000209e445ba0a
99950303,1,15.70446579,1.533980788,0,1,e280116060000209e445ba0a
99970095,1,15.70446579,1.503301172,0,1,e280116060000209e445ba0a
99982710,1,15.70446579,1.484893403,0,1,e280116060000209e445ba0a
100010553,1,15.70446579,1.540116711,0,1,e280116060000209e445ba0a
100022608,1,15.70446579,1.540116711,0,1,e280116060000209e445ba0a
100050488,1,15.70446579,1.509437095,0,1,e280116060000209e445ba0a
100070633,1,15.70446579,1.521708942,0,1,e280116060000209e445ba0a
100083284,1,15.70446579,1.484893403,0,1,e280116060000209e445ba0a
100095668,1,15.70446579,1.55852448,0,1,e280116060000209e445ba0a
100107951,1,15.70446579,1.484893403,0,1,e280116060000209e445ba0a
100130088,1,16.70433446,5.878214379,0,1,e280116060000209e445ba0a
100142595,1,31.70433446,3.436116965,0,0,e280116060000209e4454a0a
100154999,1,34.70433446,2.810252803,1,0,e280116060000209e4454c2a
100167814,1,31.70433446,3.301126656,0,0,e280116060000209e4454a0a
100189949,1,16.70433446,5.865942533,0,1,e280116060000209e445ba0a
100210570,1,16.70433446,5.921165841,0,1,e280116060000209e445ba0a
100230102,1,30.70433446,3.436116965,0,0,e280116060000209e4454a0a
100243593,1,16.70433446,5.878214379,0,1,e280116060000209e445ba0a
100255647,1,34.70433446,0.073631078,1,1,e280116060000209e445f01a
100268452,1,16.70433446,5.847534763,0,1,e280116060000209e445ba0a
100290275,1,16.70433446,5.865942533,0,1,e280116060000209e445ba0a
100302888,1,31.70433446,3.436116965,0,0,e280116060000209e4454a0a
100331484,1,34.70419794,5.994796919,0,0,e280116060000209e4454a0a
100350240,1,31.70419794,5.620505607,1,0,e280116060000209e4454c2a
100362853,1,16.70419794,3.13545673,0,1,e280116060000209e445ba0a
100375047,1,16.70419794,3.209087808,0,1,e280116060000209e445ba0a
100389366,1,16.70419794,3.184544116,0,1,e280116060000209e445ba0a
100421806,1,32.70419794,4.313553976,1,1,e280116060000209e445f01a
100450156,1,31.70419794,5.632777453,1,0,e280116060000209e4454c2a
100463389,1,16.70419794,3.178408192,0,1,e280116060000209e445ba0a
100475961,1,16.70419794,3.166136346,0,1,e280116060000209e445ba0a
100500510,1,30.70419794,4.098796665,1,1,e280116060000209e445f01a
100512483,1,16.70419794,3.190680039,0,1,e280116060000209e445ba0a
100526254,1,16.70419794,3.196815962,0,1,e280116060000209e445ba0a
100543738,1,16.70405626,5.332117219,0,1,e280116060000209e445ba0a
100555691,1,33.70405626,6.080699843,1,1,e280116060000209e445f01a
100580196,1,33.70405626,6.043884304,1,1,e280116060000209e445f01a
100592983,1,32.70405626,5.816855148,1,1,e280116060000209e445f01a
100605334,1,29.70405626,2.478912953,0,0,e280116060000209e4454a0a
100630461,1,16.70405626,5.356660911,0,1,e280116060000209e445ba0a
100650783,1,31.70405626,1.871456561,1,0,e280116060000209e4454c2a
100670864,1,16.70405626,5.307573526,0,1,e280116060000209e445ba0a
100683908,1,16.70405626,5.356660911,0,1,e280116060000209e445ba0a
100710216,1,16.70405626,5.319845372,0,1,e280116060000209e445ba0a
100737903,1,16.7039094,0.497009775,0,1,e280116060000209e445ba0a
100771454,1,15.7039094,0.478602006,0,1,e280116060000209e445ba0a
100801713,1,16.7039094,0.527689391,0,1,e280116060000209e445ba0a
100830890,1,32.7039094,2.190524565,1,0,e280116060000209e4454c2a
100850329,1,16.7039094,0.503145698,0,1,e280116060000209e445ba0a
100870355,1,16.7039094,0.484737929,0,1,e280116060000209e445ba0a
100883721,1,16.7039094,0.509281622,0,1,e280116060000209e445ba0a
100910063,1,16.7039094,0.503145698,0,1,e280116060000209e445ba0a
100943251,1,15.70375739,1.11060209,0,1,e280116060000209e445ba0a
100972675,1,15.70375739,1.079922475,0,1,e280116060000209e445ba0a
101001901,1,15.70375739,1.116738014,0,1,e280116060000209e445ba0a
101018660,1,15.70375739,1.147417629,0,1,e280116060000209e445ba0a
101043992,1,15.70375739,1.12900986,0,1,e280116060000209e445ba0a
101075631,1,15.70375739,1.104466167,0,1,e280116060000209e445ba0a
101089514,1,15.70375739,1.086058398,0,1,e280116060000209e445ba0a
101113250,1,15.70375739,1.098330244,0,1,e280116060000209e445ba0a
101146622,1,31.70360021,3.669282045,0,0,e280116060000209e4454a0a
101170285,1,35.70360021,3.086369345,1,0,e280116060000209e4454c2a
101190167,1,31.70360021,3.792000508,0,0,e280116060000209e4454a0a
101203368,1,34.70360021,2.755029495,1,0,e280116060000209e4454c2a
101216828,1,16.70360021,6.19114646,0,1,e280116060000209e445ba0a
101240269,1,34.70360021,0.024543693,1,1,e280116060000209e445f01a
101260257,1,16.70360021,6.154330921,0,1,e280116060000209e445ba0a
101273675,1,16.70360021,6.197282383,0,1,e280116060000209e445ba0a
101285986,1,32.70360021,3.736777199,0,0,e280116060000209e4454a0a
101310121,1,16.70360021,6.203418306,0,1,e280116060000209e445ba0a
101322630,1,34.70360021,6.234097922,1,1,e280116060000209e445f01a
101350297,1,16.70343789,4.479223901,0,1,e280116060000209e445ba0a
101370195,1,16.70343789,4.485359824,0,1,e280116060000209e445ba0a
101390093,1,16.70343789,4.485359824,0,1,e280116060000209e445ba0a
101403622,1,31.70343789,1.202640938,0,0,e280116060000209e4454a0a
101415541,1,16.70343789,4.485359824,0,1,e280116060000209e445ba0a
101440286,1,32.70343789,5.338253142,1,1,e280116060000209e445f01a
101460192,1,33.70343789,0.613592315,1,0,e280116060000209e4454c2a
101473312,1,16.70343789,4.49763167,0,1,e280116060000209e445ba0a
101500022,1,32.70343789,0.625864161,1,0,e280116060000209e4454c2a
101512762,1,31.70343789,0.877437011,1,0,e280116060000209e4454c2a
101525182,1,31.70343789,1.190369091,0,0,e280116060000209e4454a0a
101537491,1,16.70343789,4.473087977,0,1,e280116060000209e445ba0a
101560194,1,16.70327042,4.344233591,0,1,e280116060000209e445ba0a
101580106,1,30.70327042,1.036971013,0,0,e280116060000209e4454a0a
101593119,1,29.70327042,1.018563243,0,0,e280116060000209e4454a0a
101605536,1,16.70327042,4.356505438,0,1,e280116060000209e445ba0a
101618074,1,32.70327042,0.632000085,1,0,e280116060000209e4454c2a
101640196,1,16.70327042,4.344233591,0,1,e280116060000209e445ba0a
101660327,1,16.70327042,4.362641361,0,1,e280116060000209e445ba0a
101680241,1,16.70327042,4.350369514,0,1,e280116060000209e445ba0a
101700157,1,33.70327042,5.074408446,1,1,e280116060000209e445f01a
101713113,1,33.70327042,5.27689391,1,1,e280116060000209e445f01a
101740485,1,16.70327042,4.368777284,0,1,e280116060000209e445ba0a
101752522,1,31.70327042,0.509281622,1,0,e280116060000209e4454c2a
101765134,1,33.70309782,1.092194321,1,0,e280116060000209e4454c2a
101790317,1,16.70309782,4.743068596,0,1,e280116060000209e445ba0a
101805059,1,16.70309782,4.736932673,0,1,e280116060000209e445ba0a
101830330,1,32.70309782,5.454835682,1,1,e280116060000209e445f01a
101843603,1,16.70309782,4.73079675,0,1,e280116060000209e445ba0a
101870049,1,16.70309782,4.73079675,0,1,e280116060000209e445ba0a
101890291,1,33.70309782,1.190369091,1,0,e280116060000209e4454c2a
101910485,1,16.70309782,4.736932673,0,1,e280116060000209e445ba0a
101930358,1,16.70309782,4.743068596,0,1,e280116060000209e445ba0a
101950356,1,16.70309782,4.724660827,0,1,e280116060000209e445ba0a
101968929,1,15.70292008,3.442252888,0,1,e280116060000209e445ba0a
101981485,1,32.70292008,5.638913376,1,0,e280116060000209e4454c2a
102000087,1,34.70292008,5.663457069,0,0,e280116060000209e4454a0a
102020107,1,33.70292008,6.221826076,0,0,e280116060000209e4454a0a
102040253,1,32.70292008,5.939573611,1,0,e280116060000209e4454c2a
102052883,1,16.70292008,3.429981042,0,1,e280116060000209e445ba0a
102080301,1,33.70292008,5.786175532,0,0,e280116060000209e4454a0a
102100104,1,32.70292008,5.368932758,1,0,e280116060000209e4454c2a
102113572,1,31.70292008,5.896622149,1,0,e280116060000209e4454c2a
102140573,1,35.70292008,5.694136685,0,0,e280116060000209e4454a0a
102160175,1,15.70292008,3.466796581,0,1,e280116060000209e445ba0a
102177029,1,31.70273721,4.914874444,1,0,e280116060000209e4454c2a
102189536,1,15.70273721,2.816388727,0,1,e280116060000209e445ba0a
102210260,1,15.70273721,2.797980957,0,1,e280116060000209e445ba0a
102230540,1,15.70273721,2.785709111,0,1,e280116060000209e445ba0a
102242542,1,15.70273721,2.834796496,0,1,e280116060000209e445ba0a
102255093,1,31.70273721,4.835107443,1,0,e280116060000209e4454c2a
102267797,1,15.70273721,2.730485802,0,1,e280116060000209e445ba0a
102290249,1,15.70273721,2.834796496,0,1,e280116060000209e445ba0a
102310380,1,15.70273721,2.840932419,0,1,e280116060000209e445ba0a
102323436,1,15.70273721,2.816388727,0,1,e280116060000209e445ba0a
102337141,1,15.70273721,2.797980957,0,1,e280116060000209e445ba0a
102360253,1,15.70273721,2.779573188,0,1,e280116060000209e445ba0a
102373492,1,16.70254921,0.196349541,0,1,e280116060000209e445ba0a
102400435,1,16.70254921,0.220893233,0,1,e280116060000209e445ba0a
102420222,1,16.70254921,0.177941771,0,1,e280116060000209e445ba0a
102433347,1,34.70254921,0.134990309,1,1,e280116060000209e445f01a
102460667,1,31.70254921,4.000621895,0,0,e280116060000209e4454a0a
102473394,1,16.70254921,0.190213618,0,1,e280116060000209e445ba0a
102486089,1,16.70254921,0.190213618,0,1,e280116060000209e445ba0a
102499303,1,34.70254921,0.165669925,1,1,e280116060000209e445f01a
102512339,1,32.70254921,3.95153451,0,0,e280116060000209e4454a0a
102525862,1,31.70254921,4.074252973,0,0,e280116060000209e4454a0a
102550375,1,32.70254921,3.749049046,0,0,e280116060000209e4454a0a
102563671,1,34.70254921,0.435650544,1,1,e280116060000209e445f01a
102577608,1,16.7023561,5.246214295,0,1,e280116060000209e445ba0a
102589985,1,33.7023561,6.007068765,1,1,e280116060000209e445f01a
102604178,1,32.7023561,5.767767762,1,1,e280116060000209e445f01a
102617075,1,16.7023561,5.233942448,0,1,e280116060000209e445ba0a
102629787,1,16.7023561,5.221670602,0,1,e280116060000209e445ba0a
102642043,1,16.7023561,5.221670602,0,1,e280116060000209e445ba0a
102654629,1,30.7023561,2.466641107,0,0,e280116060000209e4454a0a
102666634,1,32.7023561,5.95798138,1,1,e280116060000209e445f01a
102690184,1,32.7023561,5.645049299,1,1,e280116060000209e445f01a
102710098,1,29.7023561,2.540272185,0,0,e280116060000209e4454a0a
102723607,1,16.7023561,5.215534679,0,1,e280116060000209e445ba0a
102750143,1,16.7023561,5.227806525,0,1,e280116060000209e445ba0a
102776704,1,15.70215788,2.411417799,0,1,e280116060000209e445ba0a
102800086,1,15.70215788,2.435961491,0,1,e280116060000209e445ba0a
102814939,1,15.70215788,2.429825568,0,1,e280116060000209e445ba0a
102840668,1,31.70215788,4.356505438,1,0,e280116060000209e4454c2a
102860269,1,15.70215788,2.423689645,0,1,e280116060000209e445ba0a
102880907,1,15.70215788,2.442097414,0,1,e280116060000209e445ba0a
102900342,1,15.70215788,2.380738183,0,1,e280116060000209e445ba0a
102921946,1,15.70215788,2.399145952,0,1,e280116060000209e445ba0a
102952365,1,32.70215788,4.325825822,1,0,e280116060000209e4454c2a
102964170,1,15.70215788,2.380738183,0,1,e280116060000209e445ba0a
102983915,1,30.70195456,2.251883797,0,0,e280116060000209e4454a0a
102998812,1,16.70195456,5.092816216,0,1,e280116060000209e445ba0a
103020269,1,32.70195456,1.67510702,1,0,e280116060000209e4454c2a
103040166,1,16.70195456,5.111223985,0,1,e280116060000209e445ba0a
103060192,1,29.70195456,2.196660488,0,0,e280116060000209e4454a0a
103090244,1,30.70195456,2.208932335,0,0,e280116060000209e4454a0a
103110268,1,33.70195456,1.668971097,1,0,e280116060000209e4454c2a
103123439,1,16.70195456,5.098952139,0,1,e280116060000209e445ba0a
103150277,1,16.70195456,5.111223985,0,1,e280116060000209e445ba0a
103163122,1,16.70195456,5.092816216,0,1,e280116060000209e445ba0a
103190155,1,15.70174613,2.951379036,0,1,e280116060000209e445ba0a
103203479,1,15.70174613,2.957514959,0,1,e280116060000209e445ba0a
103216047,1,15.70174613,2.896155728,0,1,e280116060000209e445ba0a
103228376,1,15.70174613,2.926835343,0,1,e280116060000209e445ba0a
103250224,1,31.70174613,4.957825906,1,0,e280116060000209e4454c2a
103262827,1,31.70174613,4.865787059,1,0,e280116060000209e4454c2a
103275004,1,31.70174613,5.074408446,1,0,e280116060000209e4454c2a
103300183,1,15.70174613,2.93910719,0,1,e280116060000209e445ba0a
103320189,1,15.70174613,2.963650882,0,1,e280116060000209e445ba0a
103333093,1,15.70174613,2.951379036,0,1,e280116060000209e445ba0a
103360244,1,15.70174613,2.926835343,0,1,e280116060000209e445ba0a
103380136,1,32.70174613,5.221670602,1,0,e280116060000209e4454c2a
103393455,1,15.70153261,3.294990732,0,1,e280116060000209e445ba0a
103420329,1,31.70153261,5.829126994,1,0,e280116060000209e4454c2a
103432586,1,15.70153261,3.319534425,0,1,e280116060000209e445ba0a
103445254,1,32.70153261,6.17273869,0,0,e280116060000209e4454a0a
103470053,1,16.70153261,3.276582963,0,1,e280116060000209e445ba0a
103490520,1,30.70153261,4.258330667,1,1,e280116060000209e445f01a
103510217,1,16.70153261,3.337942194,0,1,e280116060000209e445ba0a
103530357,1,15.70153261,3.337942194,0,1,e280116060000209e445ba0a
103543148,1,16.70153261,3.325670348,0,1,e280116060000209e445ba0a
103556503,1,15.70153261,3.301126656,0,1,e280116060000209e445ba0a
103580994,1,31.70153261,4.270602513,1,1,e280116060000209e445f01a
103610357,1,35.701314,2.908427574,1,0,e280116060000209e4454c2a
103630249,1,31.701314,3.60178689,0,0,e280116060000209e4454a0a
103650351,1,16.701314,6.000932842,0,1,e280116060000209e445ba0a
103670296,1,16.701314,6.056156151,0,1,e280116060000209e445ba0a
103690497,1,16.701314,6.031612458,0,1,e280116060000209e445ba0a
103703326,1,34.701314,0.177941771,1,1,e280116060000209e445f01a
103715732,1,16.701314,6.000932842,0,1,e280116060000209e445ba0a
103728548,1,34.701314,3.018874191,1,0,e280116060000209e4454c2a
103750573,1,16.701314,6.019340612,0,1,e280116060000209e445ba0a
103763096,1,16.701314,6.025476535,0,1,e280116060000209e445ba0a
103789997,1,16.701314,6.019340612,0,1,e280116060000209e445ba0a
103816110,1,31.7010903,4.896466675,1,0,e280116060000209e4454c2a
103829475,1,15.7010903,2.693670264,0,1,e280116060000209e445ba0a
103841992,1,15.7010903,2.712078033,0,1,e280116060000209e445ba0a
103870963,1,15.7010903,2.669126571,0,1,e280116060000209e445ba0a
103890124,1,15.7010903,2.632311032,0,1,e280116060000209e445ba0a
103910260,1,31.7010903,4.700117134,1,0,e280116060000209e4454c2a
103923134,1,15.7010903,2.712078033,0,1,e280116060000209e445ba0a
103960112,1,15.7010903,2.662990648,0,1,e280116060000209e445ba0a
103972738,1,15.7010903,2.650718801,0,1,e280116060000209e445ba0a
103984932,1,15.7010903,2.675262494,0,1,e280116060000209e445ba0a
103997330,1,15.7010903,2.632311032,0,1,e280116060000209e445ba0a
104025179,1,15.70086152,1.969631332,0,1,e280116060000209e445ba0a
104051972,1,31.70086152,3.657010198,1,0,e280116060000209e4454c2a
104070119,1,15.70086152,1.92667987,0,1,e280116060000209e445ba0a
104093867,1,15.70086152,1.957359485,0,1,e280116060000209e445ba0a
104111007,1,14.70086152,2.012582794,0,1,e280116060000209e445ba0a
104127718,1,15.70086152,1.932815793,0,1,e280116060000209e445ba0a
104152385,1,31.70086152,3.620194659,1,0,e280116060000209e4454c2a
104180170,1,15.70086152,1.945087639,0,1,e280116060000209e445ba0a
104192661,1,14.70086152,1.981903178,0,1,e280116060000209e445ba0a
104205085,1,15.70086152,1.981903178,0,1,e280116060000209e445ba0a
104230127,1,16.70062768,3.086369345,0,1,e280116060000209e445ba0a
104242981,1,31.70062768,5.154175447,1,0,e280116060000209e4454c2a
104255160,1,16.70062768,3.092505268,0,1,e280116060000209e445ba0a
104267740,1,32.70062768,5.368932758,1,0,e280116060000209e4454c2a
104290069,1,16.70062768,3.031146037,0,1,e280116060000209e445ba0a
104310610,1,31.70062768,5.233942448,1,0,e280116060000209e4454c2a
104330342,1,16.70062768,3.074097499,0,1,e280116060000209e445ba0a
104342629,1,32.70062768,5.62664153,1,0,e280116060000209e4454c2a
104355161,1,16.70062768,3.074097499,0,1,e280116060000209e445ba0a
104367856,1,16.70062768,3.074097499,0,1,e280116060000209e445ba0a
104380378,1,31.70062768,5.013049215,1,0,e280116060000209e4454c2a
104400099,1,16.70062768,3.104777115,0,1,e280116060000209e445ba0a
104413609,1,31.70062768,5.424156066,1,0,e280116060000209e4454c2a
104444152,1,15.70038876,1.779417714,0,1,e280116060000209e445ba0a
104471523,1,15.70038876,1.803961407,0,1,e280116060000209e445ba0a
104502104,1,15.70038876,1.785553637,0,1,e280116060000209e445ba0a
104531926,1,15.70038876,1.81009733,0,1,e280116060000209e445ba0a
104550465,1,15.70038876,1.840776945,0,1,e280116060000209e445ba0a
104583958,1,15.70038876,1.773281791,0,1,e280116060000209e445ba0a
104598729,1,15.70038876,1.79168956,0,1,e280116060000209e445ba0a
104625614,1,15.70038876,1.761009944,0,1,e280116060000209e445ba0a
104650663,1,32.70014479,0.319068004,1,0,e280116060000209e4454c2a
104663057,1,16.70014479,4.111068512,0,1,e280116060000209e445ba0a
104675297,1,16.70014479,4.135612204,0,1,e280116060000209e445ba0a
104687963,1,33.70014479,0.055223308,1,0,e280116060000209e4454c2a
104700559,1,16.70014479,4.104932588,0,1,e280116060000209e445ba0a
104713032,1,16.70014479,4.086524819,0,1,e280116060000209e445ba0a
104740188,1,16.70014479,4.092660742,0,1,e280116060000209e445ba0a
104753219,1,32.70014479,5.056000677,1,1,e280116060000209e445f01a
104780550,1,32.70014479,4.970097753,1,1,e280116060000209e445f01a
104792706,1,32.70014479,0.613592315,0,0,e280116060000209e4454a0a
104820072,1,16.70014479,4.117204435,0,1,e280116060000209e445ba0a
104833088,1,16.70014479,4.117204435,0,1,e280116060000209e445ba0a
104860130,1,16.69989575,4.620350133,0,1,e280116060000209e445ba0a
104872742,1,30.69989575,1.398990479,0,0,e280116060000209e4454a0a
104885546,1,16.69989575,4.61421421,0,1,e280116060000209e445ba0a
104897468,1,29.69989575,1.429670094,0,0,e280116060000209e4454a0a
104910029,1,32.69989575,5.356660911,1,1,e280116060000209e445f01a
104930201,1,16.69989575,4.626486056,0,1,e280116060000209e445ba0a
104950244,1,16.69989575,4.626486056,0,1,e280116060000209e445ba0a
104962730,1,16.69989575,4.620350133,0,1,e280116060000209e445ba0a
104975440,1,30.69989575,1.374446786,0,0,e280116060000209e4454a0a
105000182,1,31.69989575,1.018563243,1,0,e280116060000209e4454c2a
